newton_iteration,mesh_resolution,ndof_u,ndof_phi,build_path,residual_norm_before,residual_norm_after,residual_norm,outer_residual_norm_before_linear,outer_residual_norm_after_linear,relative_linear_reduction,assembly_time,struct_block_assembly_time,contact_block_assembly_time,phi_block_assembly_time,contact_quadrature_loop_time,contact_geometry_eval_time,contact_query_time,contact_gap_normal_eval_time,contact_active_filter_time,contact_local_residual_time,contact_local_tangent_uu_time,contact_local_tangent_uphi_time,contact_geometry_eval_call_count,contact_geometry_eval_avg_time,contact_query_avg_time,contact_query_call_count,contact_query_cache_hit_count,contact_query_cache_miss_count,contact_sensitivity_call_count,contact_sensitivity_cache_hit_count,contact_sensitivity_cache_miss_count,contact_sensitivity_time,contact_sensitivity_avg_time,contact_local_tangent_uphi_call_count,contact_local_tangent_uu_call_count,cell_geometry_cache_hit_count,cell_geometry_cache_miss_count,function_cell_dof_cache_hit_count,function_cell_dof_cache_miss_count,vector_subfunction_cache_hit_count,vector_subfunction_cache_miss_count,contact_scatter_to_global_time,phi_form_assembly_time,phi_matrix_extract_time,phi_matrix_convert_time,phi_rhs_assembly_time,phi_rhs_extract_time,phi_matrix_extract_or_convert_time,phi_rhs_extract_or_convert_time,phi_dof_lookup_time,phi_geometry_helper_time,phi_basis_tabulation_time,phi_form_call_count,phi_form_cache_hit_count,phi_form_cache_miss_count,phi_matrix_extract_call_count,phi_matrix_convert_call_count,phi_rhs_extract_call_count,phi_dof_lookup_call_count,phi_basis_tabulation_call_count,phi_residual_form_assembly_time,phi_residual_extract_time,phi_kphiu_form_assembly_time,phi_kphiu_extract_time,phi_kphiu_convert_time,phi_kphiphi_form_assembly_time,phi_kphiphi_extract_time,phi_kphiphi_convert_time,dofmap_lookup_time,surface_entity_iteration_time,basis_eval_or_tabulation_time,numpy_temp_allocation_time,block_build_time,bc_elimination_time,global_matrix_allocation_time,global_matrix_fill_time,global_rhs_build_time,petsc_object_setup_time,ksp_setup_time,ksp_solve_time,linear_solve_time,state_update_time,newton_step_walltime,reused_global_matrix,reused_global_rhs_vec,reused_ksp,reused_fieldsplit_is,reused_subksp,reuse_attempted,reuse_failed_stage,reuse_failure_message,nnz_global,nnz_Juu,nnz_Juphi,nnz_Jphiu,nnz_Jphiphi,increment_norm,active_contact_points,negative_gap_sum,reaction_norm,max_penetration,active_contact_points_after,negative_gap_sum_after,reaction_norm_after,max_penetration_after,step_length,used_fallback,backend,linear_solver_mode,ksp_type,pc_type,block_pc_name,linear_converged,linear_iterations,ksp_reason,mode,load_value
1,5x5x5,648,1331,optimized,0.0032599386497294673,2.7569911995819792e-05,2.7569911995819792e-05,0.0032599386497294673,2.7569911995819792e-05,0.008457187376243335,0.47460078000000294,0.02042552400001796,0.08023454100001004,0.37394071499997494,0.05351989500002219,0.05337678199995821,0.02849488299989389,4.503500005625938e-05,4.600400001208982e-05,0.00034608799978741445,0.002856729999820118,0.0031089389999010564,100,0.0005337678199995821,0.00028494882999893886,100,0,100,100,0,100,0.023085418000079017,0.00023085418000079016,100,100,600,0,875,25,200,0,8.855999794832314e-06,0.334094101000062,0.0008855999999752839,0.023512414999970588,0.019164576000008537,4.609000001210006e-06,0.024398014999945872,4.609000001210006e-06,0.0,0.0,0.0,3,0,3,2,2,1,0,0,0.019164576000008537,4.609000001210006e-06,0.2257182430000455,3.899299997556227e-05,0.00687870799998791,0.08921128200000794,0.0008466069999997217,0.016633706999982678,0.00013617599998383412,0.05349994899995636,0.009752505000108158,0.012379780999992818,0.5270000160000166,0.0018514500000037515,0.0,0.0818521740000051,0.08409115600002792,0.00042128500001581415,1.3357500089999803,0.17135575800000424,1.5072135879999848,0.09050027399999294,2.2527933519999976,False,False,False,True,False,True,,,106755,29903,12147,12168,68921,0.0017575001303108393,100,0.019999999999999993,0.0032599386497294673,0.02000000000000006,100,0.01999999999990265,0.003259881664862601,0.020000000000156167,1.0,False,petsc_block,krylov,gmres,fieldsplit,fieldsplit_schur_lower_selfp_ilu,True,2,3,baseline,0.02
