newton_iteration,mesh_resolution,ndof_u,ndof_phi,build_path,residual_norm_before,residual_norm_after,residual_norm,outer_residual_norm_before_linear,outer_residual_norm_after_linear,relative_linear_reduction,assembly_time,struct_block_assembly_time,contact_block_assembly_time,phi_block_assembly_time,contact_quadrature_loop_time,contact_geometry_eval_time,contact_query_time,contact_gap_normal_eval_time,contact_active_filter_time,contact_local_residual_time,contact_local_tangent_uu_time,contact_local_tangent_uphi_time,contact_geometry_eval_call_count,contact_geometry_eval_avg_time,contact_query_avg_time,contact_query_call_count,contact_query_cache_hit_count,contact_query_cache_miss_count,contact_sensitivity_call_count,contact_sensitivity_cache_hit_count,contact_sensitivity_cache_miss_count,contact_sensitivity_time,contact_sensitivity_avg_time,contact_local_tangent_uphi_call_count,contact_local_tangent_uu_call_count,cell_geometry_cache_hit_count,cell_geometry_cache_miss_count,function_cell_dof_cache_hit_count,function_cell_dof_cache_miss_count,vector_subfunction_cache_hit_count,vector_subfunction_cache_miss_count,contact_scatter_to_global_time,phi_form_assembly_time,phi_matrix_extract_time,phi_matrix_convert_time,phi_rhs_assembly_time,phi_rhs_extract_time,phi_matrix_extract_or_convert_time,phi_rhs_extract_or_convert_time,phi_dof_lookup_time,phi_geometry_helper_time,phi_basis_tabulation_time,phi_form_call_count,phi_form_cache_hit_count,phi_form_cache_miss_count,phi_matrix_extract_call_count,phi_matrix_convert_call_count,phi_rhs_extract_call_count,phi_dof_lookup_call_count,phi_basis_tabulation_call_count,phi_residual_form_assembly_time,phi_residual_extract_time,phi_kphiu_form_assembly_time,phi_kphiu_extract_time,phi_kphiu_convert_time,phi_kphiphi_form_assembly_time,phi_kphiphi_extract_time,phi_kphiphi_convert_time,phi_form_time_R_phi,phi_form_time_K_phi_u,phi_form_time_K_phi_phi,phi_extract_time_K_phi_u,phi_convert_time_K_phi_u,phi_extract_time_K_phi_phi,phi_convert_time_K_phi_phi,phi_form_call_count_R_phi,phi_form_call_count_K_phi_u,phi_form_call_count_K_phi_phi,phi_matrix_extract_call_count_K_phi_u,phi_matrix_convert_call_count_K_phi_u,phi_matrix_extract_call_count_K_phi_phi,phi_matrix_convert_call_count_K_phi_phi,dofmap_lookup_time,surface_entity_iteration_time,basis_eval_or_tabulation_time,numpy_temp_allocation_time,block_build_time,bc_elimination_time,global_matrix_allocation_time,global_matrix_fill_time,global_rhs_build_time,petsc_object_setup_time,ksp_setup_time,ksp_solve_time,linear_solve_time,state_update_time,newton_step_walltime,reused_global_matrix,reused_global_rhs_vec,reused_ksp,reused_fieldsplit_is,reused_subksp,reuse_attempted,reuse_failed_stage,reuse_failure_message,nnz_global,nnz_Juu,nnz_Juphi,nnz_Jphiu,nnz_Jphiphi,increment_norm,active_contact_points,negative_gap_sum,reaction_norm,max_penetration,active_contact_points_after,negative_gap_sum_after,reaction_norm_after,max_penetration_after,step_length,used_fallback,backend,linear_solver_mode,ksp_type,pc_type,block_pc_name,linear_converged,linear_iterations,ksp_reason,mode,load_value
1,5x5x5,648,1331,optimized,0.0032599386497294673,2.7569910990471217e-05,2.7569910990471217e-05,0.0032599386497294673,2.7569910990471217e-05,0.008457187067848397,0.4298685649999925,0.016565180000043256,0.07843892500000038,0.33486445999994885,0.052850758999966274,0.05269509599997946,0.028161736999663844,4.285100033030176e-05,4.3021999999837135e-05,0.00034942600018439407,0.002967039000054683,0.0032321850003427244,100,0.0005269509599997946,0.00028161736999663843,100,0,100,100,0,100,0.022674256000073,0.00022674256000073,100,100,600,0,875,25,200,0,9.66100071764231e-06,0.31007958199984387,0.0008309290000170222,0.018478165000033187,0.015579873999968186,4.0580000586487586e-06,0.01930909400005021,4.0580000586487586e-06,0.0,0.0,0.0,3,3,0,2,2,1,0,0,0.015579873999968186,4.0580000586487586e-06,0.22611563999998907,0.00017578799997863825,0.005800949999979821,0.06838406799988661,0.0006551410000383839,0.012677215000053366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.00015791400005582545,0.0528277739999794,0.009241901000791586,0.012075790999119818,0.4354833789999475,0.0013485830000945498,0.0,0.07499783299999763,0.027917655999999624,0.00033478399996056396,0.00010818200007634005,0.3648406199999954,0.36507467700005236,0.09620419200007291,1.0076800479999974,False,False,False,False,False,True,,,106755,29903,12147,12168,68921,0.0017575001303108283,100,0.019999999999999993,0.0032599386497294673,0.02000000000000006,100,0.01999999999990221,0.0032598816648626767,0.020000000000155824,1.0,False,petsc_block,krylov,gmres,ilu,global_ilu,True,1,3,baseline,0.02
